model,context_factor,image_id,annotation_id,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,target_width_at_1280,target_height_at_1280,target_predictions_in_crop,target_prediction_max_score,same_class_matched_iou_0_50,best_same_iou,best_same_score,best_any_iou,best_any_score,best_any_category
repeat4_1280,16.0,5212,25773,1766,1155,2279,1667,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.7449094467304416,0.0012142440536990762,swimmer
repeat4_1280,16.0,5213,25785,1770,1153,2283,1665,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.7126008070942934,0.0012422960717231035,swimmer
repeat4_1280,16.0,5214,25797,1756,1161,2252,1658,496,497,61.81086519114688,79.83903420523139,0,,False,0.0,,0.23040341376075485,0.002609464805573225,swimmer
repeat4_1280,16.0,5215,25809,1572,1175,2052,1655,480,480,64.0,80.0,0,,False,0.0,,0.16794058642535922,0.0028283761348575354,swimmer
repeat4_1280,16.0,5216,25821,1409,1178,1906,1675,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.6532751866260127,0.003739885753020644,swimmer
repeat4_1280,16.0,5217,25833,1413,1172,1910,1669,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.6578362058560409,0.001632526284083724,swimmer
repeat4_1280,16.0,5218,25845,1418,1166,1915,1663,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.02358264568100917,0.0013961490476503968,swimmer
repeat4_1280,16.0,5219,25857,1443,1162,1940,1659,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.011591272901250576,0.016268111765384674,boat
repeat4_1280,16.0,5220,25869,1518,1163,2015,1660,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.4997744867805721,0.002121053636074066,swimmer
repeat4_1280,16.0,5221,25881,1636,1162,2133,1659,497,497,64.38631790744466,79.83903420523139,0,,False,0.0,,0.01301306621691604,0.024225035682320595,boat
repeat4_1280,16.0,5222,25893,1717,1150,2230,1662,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.47252021240821174,0.0011666107457131147,swimmer
repeat4_1280,16.0,5223,25905,1858,1138,2371,1650,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.011812769048850301,0.001967635005712509,swimmer
repeat4_1280,16.0,5224,25917,2038,1124,2534,1621,496,497,61.81086519114688,79.83903420523139,0,,False,0.0,,0.3581381952849417,0.0012599036563187838,swimmer
repeat4_1280,16.0,5225,25929,2180,1075,2693,1587,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.4046975165154959,0.0016638879897072911,swimmer
repeat4_1280,16.0,5226,25941,2194,989,2707,1501,513,512,62.37816764132553,79.84405458089668,0,,False,0.0,,0.011473023768951329,0.05077185109257698,boat
repeat4_1280,16.0,5227,25955,2261,904,2757,1401,496,497,61.81086519114688,79.83903420523139,0,,False,0.0,,0.0,,
repeat4_1280,16.0,5228,25969,2352,818,2817,1283,465,465,63.311827956989255,79.82795698924731,0,,False,0.0,,0.46606938382267643,0.0010706541361287236,swimmer
repeat4_1280,16.0,5229,25983,2453,720,3085,1291,632,571,44.55696202531646,56.708860759493675,0,,False,0.0,,0.4374271713746004,0.007157069630920887,swimmer
repeat4_1280,16.0,5230,25997,2561,591,3169,1156,608,565,46.315789473684205,56.84210526315789,0,,False,0.0,,0.35786715894464616,0.009652323089540005,swimmer
repeat4_1280,16.0,5231,26011,2674,516,3275,1030,601,514,44.72545757071547,55.37437603993344,0,,False,0.0,,0.3609882873353194,0.0018185186199843884,swimmer
repeat4_1280,16.0,5232,26023,2784,440,3383,914,599,474,42.73789649415693,53.42237061769616,0,,False,0.0,,0.2093753232061828,0.0028417001012712717,swimmer
repeat4_1280,16.0,5233,26035,2816,337,3418,786,602,449,53.156146179402,46.777408637873755,0,,False,0.0,,0.2514629047927859,0.0016782657476142049,swimmer
repeat4_1280,16.0,5234,26045,2726,221,3313,620,587,399,50.15332197614991,43.61158432708688,0,,False,0.0,,0.29242736408802733,0.0027137307915836573,swimmer
repeat4_1280,16.0,5235,26055,2583,105,2969,489,386,384,72.95336787564766,59.689119170984455,0,,False,0.0,,0.2318110910423757,0.0015290318988263607,swimmer
repeat4_1280,16.0,5236,26064,2400,52,2785,436,385,384,69.81818181818183,59.84415584415585,0,,False,0.0,,0.1928897136623319,0.010074567049741745,swimmer
crop4_1280,8.0,5173,25352,1724,795,2109,1180,385,385,83.11688311688312,103.06493506493507,2,0.10716602206230164,False,0.0,,0.028250228008355083,0.7918865084648132,boat
crop4_1280,8.0,5174,25363,1728,1030,2112,1414,384,384,86.66666666666667,106.66666666666667,4,0.07082288712263107,False,0.48333955665629125,0.07082288712263107,0.48333955665629125,0.07082288712263107,life_saving_appliances
crop4_1280,8.0,5175,25374,1730,1079,2115,1463,385,384,89.76623376623377,113.03896103896105,1,0.01884838007390499,False,0.0,,0.08907300321626169,0.09659896045923233,boat
crop4_1280,8.0,5176,25385,1735,1078,2119,1463,384,385,93.0909090909091,116.36363636363637,1,0.001510830596089363,False,0.0,,0.034464124031159386,0.8577591180801392,boat
crop4_1280,8.0,5177,25396,1738,1078,2122,1463,384,385,93.0909090909091,116.36363636363637,1,0.0020978355314582586,False,0.0,,0.11220319607619543,0.00236237864010036,boat
crop4_1280,8.0,5178,25408,1742,1078,2126,1463,384,385,93.0909090909091,116.36363636363637,1,0.002164471196010709,False,0.0,,0.07935040952557963,0.01542934775352478,boat
crop4_1280,8.0,5179,25420,1747,1076,2131,1461,384,385,93.0909090909091,116.36363636363637,1,0.0029846089892089367,False,0.0,,0.03462608458703163,0.8517604470252991,boat
crop4_1280,8.0,5180,25432,1751,1076,2135,1461,384,385,93.0909090909091,116.36363636363637,1,0.004769775550812483,False,0.0,,0.03478960801190982,0.8446999788284302,boat
crop4_1280,8.0,5181,25444,1755,1146,2139,1531,384,385,93.0909090909091,116.36363636363637,0,,False,0.0,,0.035645520613332086,0.8414711356163025,boat
crop4_1280,8.0,5182,25456,1757,1259,2142,1644,385,385,96.41558441558442,116.36363636363637,1,0.0015159912873059511,True,0.6919238629705321,0.0015159912873059511,0.6919238629705321,0.0015159912873059511,life_saving_appliances
crop4_1280,8.0,5183,25468,1759,1370,2143,1755,384,385,99.74025974025975,123.01298701298703,0,,False,0.0,,0.03880178986181035,0.8693193793296814,boat
crop4_1280,8.0,5184,25480,1762,1483,2146,1869,384,386,99.48186528497409,122.69430051813471,0,,False,0.0,,0.09552331691401234,0.0041692485101521015,boat
crop4_1280,8.0,5185,25491,1764,1573,2149,1964,385,391,101.48337595907928,127.67263427109974,0,,False,0.0,,0.11773584352917885,0.0014282395131886005,boat
crop4_1280,8.0,5186,25501,1766,1665,2150,2055,384,390,105.02564102564102,128.0,1,0.0010133692994713783,True,0.6913410520747465,0.0010133692994713783,0.6913410520747465,0.0010133692994713783,life_saving_appliances
crop4_1280,8.0,5187,25511,1770,1731,2154,2123,384,392,104.48979591836735,130.6122448979592,0,,False,0.0,,0.12984476518160887,0.0020293660927563906,boat
crop4_1280,8.0,5188,25521,1773,1731,2158,2124,385,393,107.48091603053435,130.27989821882952,2,0.3012339770793915,True,0.7204681962347504,0.3012339770793915,0.7204681962347504,0.3012339770793915,life_saving_appliances
crop4_1280,8.0,5189,25531,1777,1730,2162,2123,385,393,107.48091603053435,133.53689567430024,1,0.05196300521492958,True,0.7112229253561912,0.05196300521492958,0.7112229253561912,0.05196300521492958,life_saving_appliances
crop4_1280,8.0,5190,25541,1780,1729,2165,2120,385,391,108.0306905370844,130.9462915601023,0,,False,0.0,,0.126910216287999,0.0012386286398395896,boat
crop4_1280,8.0,5191,25551,1784,1729,2169,2122,385,393,94.45292620865139,120.5089058524173,1,0.004941470455378294,True,0.894922689931781,0.004941470455378294,0.894922689931781,0.004941470455378294,life_saving_appliances
crop4_1280,8.0,5192,25561,1786,1728,2171,2122,385,394,94.21319796954315,120.20304568527919,1,0.003296538721770048,True,0.9017670506562426,0.003296538721770048,0.9017670506562426,0.003296538721770048,life_saving_appliances
crop4_1280,8.0,5193,25571,1789,1726,2174,2121,385,395,93.9746835443038,119.89873417721519,0,,False,0.0,,0.03605900485041517,0.8396015763282776,boat
crop4_1280,8.0,5194,25581,1791,1727,2176,2120,385,393,94.45292620865139,120.5089058524173,1,0.0031684478744864464,True,0.8827315737106659,0.0031684478744864464,0.8827315737106659,0.0031684478744864464,life_saving_appliances
crop4_1280,8.0,5195,25591,1794,1727,2179,2118,385,391,94.93606138107417,121.12531969309462,2,0.010204371996223927,True,0.8633994537165887,0.010204371996223927,0.8633994537165887,0.010204371996223927,life_saving_appliances
crop4_1280,8.0,5196,25601,1797,1722,2182,2115,385,393,94.45292620865139,120.5089058524173,1,0.004208062309771776,True,0.9216712956576791,0.004208062309771776,0.9216712956576791,0.004208062309771776,life_saving_appliances
crop4_1280,8.0,5197,25611,1800,1716,2185,2112,385,396,93.73737373737373,119.5959595959596,1,0.001527118613012135,True,0.650308024961926,0.001527118613012135,0.650308024961926,0.001527118613012135,life_saving_appliances
crop4_1280,8.0,5198,25621,1805,1716,2190,2110,385,394,94.21319796954315,120.20304568527919,1,0.05772149935364723,True,0.6517722175336165,0.05772149935364723,0.6517722175336165,0.05772149935364723,life_saving_appliances
crop4_1280,8.0,5199,25631,1809,1718,2194,2109,385,391,94.93606138107417,121.12531969309462,0,,False,0.0,,0.051985790763266586,0.0028614779002964497,boat
crop4_1280,8.0,5200,25641,1812,1715,2197,2107,385,392,94.6938775510204,120.81632653061224,1,0.003339537186548114,True,0.8684037083888175,0.003339537186548114,0.8684037083888175,0.003339537186548114,life_saving_appliances
crop4_1280,8.0,5201,25651,1814,1711,2199,2106,385,395,93.9746835443038,119.89873417721519,0,,False,0.0,,0.10021533512305912,0.008012501522898674,boat
crop4_1280,8.0,5202,25661,1816,1710,2201,2103,385,393,94.45292620865139,120.5089058524173,0,,False,0.0,,0.10158788116353948,0.001383566646836698,boat
crop4_1280,8.0,5203,25671,1818,1707,2203,2099,385,392,94.6938775510204,120.81632653061224,1,0.0016428697854280472,True,0.8505062812450516,0.0016428697854280472,0.8505062812450516,0.0016428697854280472,life_saving_appliances
crop4_1280,8.0,5204,25681,1822,1702,2207,2095,385,393,94.45292620865139,120.5089058524173,1,0.001107253017835319,True,0.9116156231503701,0.001107253017835319,0.9116156231503701,0.001107253017835319,life_saving_appliances
crop4_1280,8.0,5205,25691,1827,1699,2212,2093,385,394,94.21319796954315,120.20304568527919,1,0.11547327786684036,True,0.7493892921724385,0.11547327786684036,0.7493892921724385,0.11547327786684036,life_saving_appliances
crop4_1280,8.0,5206,25701,1833,1639,2298,2071,465,432,79.82795698924731,101.8494623655914,1,0.00258050300180912,False,0.0,,0.037429572102056996,0.9234172105789185,boat
crop4_1280,8.0,5207,25713,1836,1472,2291,1884,455,412,78.76923076923077,98.46153846153847,0,,False,0.0,,0.03438759782611384,0.9382871389389038,boat
crop4_1280,8.0,5208,25725,1836,1301,2268,1696,432,395,77.03703703703704,100.74074074074073,3,0.00536069693043828,False,0.4410467341378359,0.00536069693043828,0.4410467341378359,0.00536069693043828,life_saving_appliances
crop4_1280,8.0,5209,25737,1837,1228,2257,1613,420,385,79.23809523809524,100.57142857142857,0,,False,0.0,,0.028652547188486976,0.8962662220001221,boat
crop4_1280,8.0,5210,25749,1838,1222,2241,1606,403,384,79.4044665012407,101.6377171215881,2,0.005489808041602373,True,0.7354812815115281,0.00103163777384907,0.7354812815115281,0.00103163777384907,life_saving_appliances
crop4_1280,8.0,5211,25761,1827,1220,2213,1604,386,384,82.90155440414507,106.11398963730569,0,,False,0.0,,0.06390449575963564,0.0011785282986238599,boat
crop4_1280,8.0,5212,25773,1830,1219,2215,1603,385,384,83.11688311688312,106.3896103896104,1,0.0013883791398257017,True,0.5774814277851271,0.0013883791398257017,0.5774814277851271,0.0013883791398257017,life_saving_appliances
crop4_1280,8.0,5213,25785,1834,1217,2219,1601,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.07213173311540312,0.12323309481143951,boat
crop4_1280,8.0,5214,25797,1812,1217,2196,1602,384,385,79.79220779220779,103.06493506493507,2,0.014079458080232143,False,0.0,,0.026157877238152702,0.8702532052993774,boat
crop4_1280,8.0,5215,25809,1620,1223,2004,1607,384,384,80.0,100.0,0,,False,0.0,,0.023868629396935178,0.8024725914001465,boat
crop4_1280,8.0,5216,25821,1465,1234,1850,1619,385,385,83.11688311688312,103.06493506493507,1,0.005843655671924353,False,0.0,,0.029929252557630716,0.8708245754241943,boat
crop4_1280,8.0,5217,25833,1469,1228,1854,1613,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.03747026183168027,0.0020169923081994057,boat
crop4_1280,8.0,5218,25845,1474,1222,1859,1607,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.08073113635924045,0.0024985121563076973,boat
crop4_1280,8.0,5219,25857,1499,1218,1884,1603,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.04546094353925112,0.08966565132141113,boat
crop4_1280,8.0,5220,25869,1574,1219,1959,1604,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.03504966260033399,0.22727791965007782,boat
crop4_1280,8.0,5221,25881,1692,1218,2077,1603,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.06419347455596326,0.0015800995752215385,boat
crop4_1280,8.0,5222,25893,1781,1214,2166,1598,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.044571947565337215,0.04885132983326912,boat
crop4_1280,8.0,5223,25905,1922,1202,2307,1586,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.04444511830391185,0.0020014692563563585,boat
crop4_1280,8.0,5224,25917,2094,1180,2478,1565,384,385,79.79220779220779,103.06493506493507,0,,False,0.0,,0.063238046414611,0.005466945469379425,boat
crop4_1280,8.0,5225,25929,2244,1139,2629,1523,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.043261166625178885,0.13688229024410248,boat
crop4_1280,8.0,5226,25941,2258,1053,2643,1437,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.05535043492055938,0.16014613211154938,boat
crop4_1280,8.0,5227,25955,2317,960,2701,1345,384,385,79.79220779220779,103.06493506493507,0,,False,0.0,,0.05911565529677881,0.023953227326273918,boat
crop4_1280,8.0,5228,25969,2392,858,2777,1243,385,385,76.46753246753248,96.41558441558442,0,,False,0.0,,0.03994154699051276,0.05488070100545883,boat
crop4_1280,8.0,5229,25983,2485,752,2869,1136,384,384,73.33333333333334,93.33333333333334,0,,False,0.0,,0.03152677214913079,0.25307512283325195,boat
crop4_1280,8.0,5230,25997,2585,591,2981,1030,396,439,64.14578587699317,78.7243735763098,1,0.43323326110839844,False,0.0,,0.025244509282526098,0.8278420567512512,boat
crop4_1280,8.0,5231,26011,2690,516,3275,1030,585,514,45.948717948717956,56.88888888888889,3,0.023454565554857254,False,0.0,,0.018635763037803114,0.9225814938545227,boat
crop4_1280,8.0,5232,26023,2792,440,3383,914,591,474,43.31641285956007,54.145516074450086,4,0.6294648051261902,False,0.0,,0.018759576497852412,0.8883883357048035,boat
crop4_1280,8.0,5233,26035,2824,345,3418,786,594,441,53.87205387205387,47.407407407407405,5,0.4665866196155548,False,0.0,,0.023508710406619913,0.8620256781578064,boat
crop4_1280,8.0,5234,26045,2726,221,3313,620,587,399,50.15332197614991,43.61158432708688,4,0.49225130677223206,False,0.0,,0.02028947520170809,0.7944343686103821,boat
crop4_1280,8.0,5235,26055,2583,105,2969,489,386,384,72.95336787564766,59.689119170984455,7,0.8013299703598022,False,0.2735143037108689,0.0012427611509338021,0.2735143037108689,0.0012427611509338021,life_saving_appliances
crop4_1280,8.0,5236,26064,2400,52,2785,436,385,384,69.81818181818183,59.84415584415585,10,0.7445420622825623,False,0.06788794005801368,0.0016649020835757256,0.06788794005801368,0.0016649020835757256,life_saving_appliances
crop4_1280,12.0,5173,25352,1724,795,2109,1180,385,385,83.11688311688312,103.06493506493507,2,0.10716602206230164,False,0.0,,0.028250228008355083,0.7918865084648132,boat
crop4_1280,12.0,5174,25363,1728,1030,2112,1414,384,384,86.66666666666667,106.66666666666667,4,0.07082288712263107,False,0.48333955665629125,0.07082288712263107,0.48333955665629125,0.07082288712263107,life_saving_appliances
crop4_1280,12.0,5175,25374,1718,1067,2127,1475,409,408,84.49877750611248,106.40586797066015,1,0.0179455503821373,False,0.0,,0.09785513347531959,0.00269317626953125,boat
crop4_1280,12.0,5176,25385,1717,1060,2137,1481,420,421,85.13064133016627,106.41330166270784,1,0.012078111991286278,False,0.0,,0.046507965020269486,0.0038115670904517174,boat
crop4_1280,12.0,5177,25396,1720,1060,2140,1481,420,421,85.13064133016627,106.41330166270784,1,0.012592660263180733,False,0.0,,0.03320590841328585,0.8571094274520874,boat
crop4_1280,12.0,5178,25408,1724,1060,2144,1481,420,421,85.13064133016627,106.41330166270784,2,0.002843895461410284,False,0.0,,0.04641565755346769,0.002619921462610364,boat
crop4_1280,12.0,5179,25420,1729,1058,2149,1479,420,421,85.13064133016627,106.41330166270784,1,0.025878241285681725,False,0.0,,0.03224465883833126,0.8579902648925781,boat
crop4_1280,12.0,5180,25432,1733,1058,2153,1479,420,421,85.13064133016627,106.41330166270784,1,0.03704730421304703,False,0.0,,0.03231057830490433,0.8530220985412598,boat
crop4_1280,12.0,5181,25444,1737,1128,2157,1549,420,421,85.13064133016627,106.41330166270784,1,0.004682788625359535,False,0.0,,0.04611061222979935,0.0034432262182235718,boat
crop4_1280,12.0,5182,25456,1739,1241,2160,1662,421,421,88.1710213776722,106.41330166270784,1,0.001465564244426787,False,0.0,,0.047861839695380715,0.0048552146181464195,boat
crop4_1280,12.0,5183,25468,1729,1340,2173,1785,444,445,86.29213483146067,106.42696629213484,3,0.0085701122879982,True,0.6758334998521772,0.0011613507522270083,0.6758334998521772,0.0011613507522270083,life_saving_appliances
crop4_1280,12.0,5184,25480,1732,1454,2176,1899,444,445,86.29213483146067,106.42696629213484,1,0.0023694117553532124,True,0.7504968090936072,0.0023694117553532124,0.7504968090936072,0.0023694117553532124,life_saving_appliances
crop4_1280,12.0,5185,25491,1722,1537,2191,2006,469,469,84.60554371002132,106.43923240938166,1,0.00480180699378252,False,0.0,,0.04169239470758802,0.9501902461051941,boat
crop4_1280,12.0,5186,25501,1724,1628,2192,2097,468,469,87.33475479744136,106.43923240938166,1,0.0018500278238207102,False,0.0,,0.04427169339343596,0.9234793782234192,boat
crop4_1280,12.0,5187,25511,1722,1680,2202,2160,480,480,85.33333333333333,106.66666666666666,1,0.030664632096886635,True,0.8263735076507146,0.030664632096886635,0.8263735076507146,0.030664632096886635,life_saving_appliances
crop4_1280,12.0,5188,25521,1725,1680,2206,2160,481,480,87.81704781704782,106.44490644490645,2,0.11045315861701965,True,0.7686478389721632,0.11045315861701965,0.7686478389721632,0.11045315861701965,life_saving_appliances
crop4_1280,12.0,5189,25531,1723,1668,2216,2160,493,492,85.67951318458418,106.45030425963489,2,0.0027341581881046295,True,0.8962964236540809,0.0027341581881046295,0.8962964236540809,0.0027341581881046295,life_saving_appliances
crop4_1280,12.0,5190,25541,1732,1680,2213,2160,481,480,87.81704781704782,106.44490644490645,1,0.0011884385021403432,True,0.8740384466866472,0.0011884385021403432,0.8740384466866472,0.0011884385021403432,life_saving_appliances
crop4_1280,12.0,5191,25551,1754,1707,2199,2152,445,445,83.41573033707866,106.42696629213484,1,0.011800330132246017,True,0.932330144031918,0.011800330132246017,0.932330144031918,0.011800330132246017,life_saving_appliances
crop4_1280,12.0,5192,25561,1756,1707,2201,2152,445,445,83.41573033707866,106.42696629213484,1,0.0030961199663579464,True,0.9180018548560325,0.0030961199663579464,0.9180018548560325,0.0030961199663579464,life_saving_appliances
crop4_1280,12.0,5193,25571,1759,1706,2204,2151,445,445,83.41573033707866,106.42696629213484,1,0.002959934063255787,True,0.9329748224601455,0.002959934063255787,0.9329748224601455,0.002959934063255787,life_saving_appliances
crop4_1280,12.0,5194,25581,1761,1705,2206,2150,445,445,83.41573033707866,106.42696629213484,1,0.00439166696742177,True,0.902971454644324,0.00439166696742177,0.902971454644324,0.00439166696742177,life_saving_appliances
crop4_1280,12.0,5195,25591,1764,1703,2209,2148,445,445,83.41573033707866,106.42696629213484,1,0.0033386058639734983,True,0.918342471164848,0.0033386058639734983,0.918342471164848,0.0033386058639734983,life_saving_appliances
crop4_1280,12.0,5196,25601,1767,1700,2212,2145,445,445,83.41573033707866,106.42696629213484,1,0.0014644843759015203,True,0.9696338808256265,0.0014644843759015203,0.9696338808256265,0.0014644843759015203,life_saving_appliances
crop4_1280,12.0,5197,25611,1770,1697,2215,2142,445,445,83.41573033707866,106.42696629213484,2,0.0061585260555148125,True,0.8976664063649051,0.0061585260555148125,0.8976664063649051,0.0061585260555148125,life_saving_appliances
crop4_1280,12.0,5198,25621,1775,1695,2220,2140,445,445,83.41573033707866,106.42696629213484,1,0.004635320510715246,True,0.900813571968624,0.004635320510715246,0.900813571968624,0.004635320510715246,life_saving_appliances
crop4_1280,12.0,5199,25631,1779,1694,2224,2139,445,445,83.41573033707866,106.42696629213484,1,0.0538344606757164,True,0.929744807292826,0.0538344606757164,0.929744807292826,0.0538344606757164,life_saving_appliances
crop4_1280,12.0,5200,25641,1782,1692,2227,2137,445,445,83.41573033707866,106.42696629213484,2,0.0019191800383850932,True,0.9108544185279682,0.0019191800383850932,0.9108544185279682,0.0019191800383850932,life_saving_appliances
crop4_1280,12.0,5201,25651,1784,1691,2229,2136,445,445,83.41573033707866,106.42696629213484,0,,False,0.0,,0.03971605009921681,0.9069585800170898,boat
crop4_1280,12.0,5202,25661,1786,1688,2231,2133,445,445,83.41573033707866,106.42696629213484,1,0.011537467129528522,True,0.8611357303572412,0.011537467129528522,0.8611357303572412,0.011537467129528522,life_saving_appliances
crop4_1280,12.0,5203,25671,1788,1684,2233,2129,445,445,83.41573033707866,106.42696629213484,1,0.004618542268872261,True,0.8998252004621459,0.004618542268872261,0.8998252004621459,0.004618542268872261,life_saving_appliances
crop4_1280,12.0,5204,25681,1792,1680,2237,2125,445,445,83.41573033707866,106.42696629213484,1,0.0011541338171809912,True,0.9420482585783567,0.0011541338171809912,0.9420482585783567,0.0011541338171809912,life_saving_appliances
crop4_1280,12.0,5205,25691,1797,1653,2309,2123,512,470,72.5,92.5,2,0.04070214927196503,True,0.8309725456605817,0.04070214927196503,0.8309725456605817,0.04070214927196503,life_saving_appliances
crop4_1280,12.0,5206,25701,1803,1639,2298,2101,495,462,74.98989898989899,95.67676767676768,0,,False,0.0,,0.03771462253615089,0.9610753655433655,boat
crop4_1280,12.0,5207,25713,1818,1472,2291,1902,473,430,75.77167019027485,94.71458773784356,0,,False,0.0,,0.034501367318510195,0.964320957660675,boat
crop4_1280,12.0,5208,25725,1824,1300,2268,1708,444,408,74.95495495495496,98.01801801801801,2,0.02342268079519272,False,0.3461424702706658,0.02342268079519272,0.3461424702706658,0.02342268079519272,life_saving_appliances
crop4_1280,12.0,5209,25737,1831,1222,2257,1619,426,397,78.12206572769952,99.15492957746478,1,0.0012077217688784003,False,0.0,,0.028604965627074146,0.9159889221191406,boat
crop4_1280,12.0,5210,25749,1838,1222,2241,1606,403,384,79.4044665012407,101.6377171215881,2,0.005489808041602373,True,0.7354812815115281,0.00103163777384907,0.7354812815115281,0.00103163777384907,life_saving_appliances
crop4_1280,12.0,5211,25761,1827,1220,2213,1604,386,384,82.90155440414507,106.11398963730569,0,,False,0.0,,0.06390449575963564,0.0011785282986238599,boat
crop4_1280,12.0,5212,25773,1830,1219,2215,1603,385,384,83.11688311688312,106.3896103896104,1,0.0013883791398257017,True,0.5774814277851271,0.0013883791398257017,0.5774814277851271,0.0013883791398257017,life_saving_appliances
crop4_1280,12.0,5213,25785,1834,1217,2219,1601,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.07213173311540312,0.12323309481143951,boat
crop4_1280,12.0,5214,25797,1812,1217,2196,1602,384,385,79.79220779220779,103.06493506493507,2,0.014079458080232143,False,0.0,,0.026157877238152702,0.8702532052993774,boat
crop4_1280,12.0,5215,25809,1620,1223,2004,1607,384,384,80.0,100.0,0,,False,0.0,,0.023868629396935178,0.8024725914001465,boat
crop4_1280,12.0,5216,25821,1465,1234,1850,1619,385,385,83.11688311688312,103.06493506493507,1,0.005843655671924353,False,0.0,,0.029929252557630716,0.8708245754241943,boat
crop4_1280,12.0,5217,25833,1469,1228,1854,1613,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.03747026183168027,0.0020169923081994057,boat
crop4_1280,12.0,5218,25845,1474,1222,1859,1607,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.08073113635924045,0.0024985121563076973,boat
crop4_1280,12.0,5219,25857,1499,1218,1884,1603,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.04546094353925112,0.08966565132141113,boat
crop4_1280,12.0,5220,25869,1574,1219,1959,1604,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.03504966260033399,0.22727791965007782,boat
crop4_1280,12.0,5221,25881,1692,1218,2077,1603,385,385,83.11688311688312,103.06493506493507,0,,False,0.0,,0.06419347455596326,0.0015800995752215385,boat
crop4_1280,12.0,5222,25893,1781,1214,2166,1598,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.044571947565337215,0.04885132983326912,boat
crop4_1280,12.0,5223,25905,1922,1202,2307,1586,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.04444511830391185,0.0020014692563563585,boat
crop4_1280,12.0,5224,25917,2094,1180,2478,1565,384,385,79.79220779220779,103.06493506493507,0,,False,0.0,,0.063238046414611,0.005466945469379425,boat
crop4_1280,12.0,5225,25929,2244,1139,2629,1523,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.043261166625178885,0.13688229024410248,boat
crop4_1280,12.0,5226,25941,2258,1053,2643,1437,385,384,83.11688311688312,106.3896103896104,0,,False,0.0,,0.05535043492055938,0.16014613211154938,boat
crop4_1280,12.0,5227,25955,2317,960,2701,1345,384,385,79.79220779220779,103.06493506493507,0,,False,0.0,,0.05911565529677881,0.023953227326273918,boat
crop4_1280,12.0,5228,25969,2392,858,2777,1243,385,385,76.46753246753248,96.41558441558442,0,,False,0.0,,0.03994154699051276,0.05488070100545883,boat
crop4_1280,12.0,5229,25983,2485,752,2869,1136,384,384,73.33333333333334,93.33333333333334,0,,False,0.0,,0.03152677214913079,0.25307512283325195,boat
crop4_1280,12.0,5230,25997,2585,591,2981,1030,396,439,64.14578587699317,78.7243735763098,1,0.43323326110839844,False,0.0,,0.025244509282526098,0.8278420567512512,boat
crop4_1280,12.0,5231,26011,2690,516,3275,1030,585,514,45.948717948717956,56.88888888888889,3,0.023454565554857254,False,0.0,,0.018635763037803114,0.9225814938545227,boat
crop4_1280,12.0,5232,26023,2792,440,3383,914,591,474,43.31641285956007,54.145516074450086,4,0.6294648051261902,False,0.0,,0.018759576497852412,0.8883883357048035,boat
crop4_1280,12.0,5233,26035,2824,345,3418,786,594,441,53.87205387205387,47.407407407407405,5,0.4665866196155548,False,0.0,,0.023508710406619913,0.8620256781578064,boat
crop4_1280,12.0,5234,26045,2726,221,3313,620,587,399,50.15332197614991,43.61158432708688,4,0.49225130677223206,False,0.0,,0.02028947520170809,0.7944343686103821,boat
crop4_1280,12.0,5235,26055,2583,105,2969,489,386,384,72.95336787564766,59.689119170984455,7,0.8013299703598022,False,0.2735143037108689,0.0012427611509338021,0.2735143037108689,0.0012427611509338021,life_saving_appliances
crop4_1280,12.0,5236,26064,2400,52,2785,436,385,384,69.81818181818183,59.84415584415585,10,0.7445420622825623,False,0.06788794005801368,0.0016649020835757256,0.06788794005801368,0.0016649020835757256,life_saving_appliances
